year,state,county,region,division,total_bldg,total_units,total_value
2000,45,31,3,5,169,169,15327137
2000,45,33,3,5,41,42,4108206
2000,45,35,3,5,584,745,79608393
2000,45,37,3,5,76,76,7255200
2000,45,39,3,5,71,71,8296949
2000,45,41,3,5,541,645,50243407
2000,45,43,3,5,514,647,106295972
2000,45,45,3,5,2871,3411,281806811
2000,45,47,3,5,221,384,24509020
2000,45,49,3,5,22,22,2222532
2000,45,51,3,5,2083,4492,406482131
2000,45,53,3,5,72,72,7589124
2000,45,55,3,5,314,314,33217233
2000,45,57,3,5,363,367,46652779
2000,45,59,3,5,320,326,29828412
2000,45,61,3,5,28,51,3551560
2000,45,63,3,5,1383,1383,146110460
2000,45,65,3,5,91,91,15643442
2000,45,67,3,5,47,77,4888440
2000,45,69,3,5,21,21,1984892
2000,45,71,3,5,128,128,15651142
2000,45,73,3,5,473,473,83040615
2000,45,75,3,5,209,234,18848738
2000,45,77,3,5,611,611,92488847
2000,45,79,3,5,2531,2936,227626869
2000,45,81,3,5,47,47,5168536
2000,45,83,3,5,1531,1567,133816873
2000,45,85,3,5,294,294,28197329
2000,45,87,3,5,47,47,4916261
2000,45,89,3,5,50,50,716756
2000,45,91,3,5,1791,2977,273283981
2000,51,1,3,5,124,132,14137138
2000,51,3,3,5,566,587,108958331
2000,51,5,3,5,27,27,2367909
2000,51,7,3,5,69,69,8484573
2000,51,9,3,5,99,106,9831272
2000,51,11,3,5,65,65,5796511
2000,51,13,3,5,84,811,46246394
2000,51,15,3,5,467,467,52100142
2000,51,17,3,5,51,51,8130000
2000,51,19,3,5,468,468,76474194
2000,51,21,3,5,54,54,2508001
2000,51,23,3,5,203,203,27483013
2000,51,25,3,5,47,47,5504240
2000,51,27,3,5,18,21,1637990
2000,51,29,3,5,54,55,5322220
2000,51,31,3,5,187,187,23658225
2000,51,33,3,5,97,97,10417856
2000,51,35,3,5,139,166,14979581
2000,51,36,3,5,44,44,4279213
2000,51,37,3,5,91,94,5290076
2000,51,41,3,5,1939,1958,227036858
2000,51,43,3,5,101,101,15673868
2000,51,45,3,5,42,42,3458513
2000,51,47,3,5,308,334,35652576
2000,51,49,3,5,34,34,3201702
2000,51,51,3,5,24,24,1186774
2000,51,53,3,5,142,144,14973229
2000,51,57,3,5,41,41,5754454
2000,51,59,3,5,3884,5816,554482962
2000,51,61,3,5,533,533,97038776
2000,51,63,3,5,96,97,7858945
2000,51,65,3,5,336,336,40336652
2000,51,67,3,5,382,392,58068545
2000,51,69,3,5,500,500,59905643
2000,51,71,3,5,53,53,4795313
2000,51,73,3,5,182,182,19821686
2000,51,75,3,5,223,223,36042711
2000,51,77,3,5,122,122,8151762
2000,51,79,3,5,201,201,16968646
2000,51,81,3,5,36,72,4515705
2000,51,83,3,5,72,72,6523310
2000,51,85,3,5,900,966,94617666
2000,51,87,3,5,1566,1566,179315662
2000,51,89,3,5,95,112,12735226
2000,51,91,3,5,20,20,1219219
2000,51,93,3,5,255,257,32057248
2000,51,95,3,5,810,1071,203376314
2000,51,97,3,5,24,24,3220168
2000,51,99,3,5,127,129,14627622
2000,51,101,3,5,117,117,9558522
2000,51,103,3,5,84,91,14372889
2000,51,105,3,5,64,65,4426200
2000,51,107,3,5,5181,6300,525129604
2000,51,109,3,5,262,262,27135815
2000,51,111,3,5,18,18,1763985
2000,51,113,3,5,106,106,11727502
2000,51,115,3,5,45,45,6807880
2000,51,117,3,5,130,186,16862279
2000,51,119,3,5,72,74,11037964
2000,51,121,3,5,274,330,36079310
2000,51,125,3,5,112,112,17628759
2000,51,127,3,5,157,157,18426871
2000,51,131,3,5,64,109,10719550
2000,51,133,3,5,124,124,19907486
2000,51,135,3,5,51,51,4843367
2000,51,137,3,5,223,247,31264150
2000,51,139,3,5,79,80,6435693
2000,51,141,3,5,87,87,9186200
2000,51,143,3,5,264,269,25544343
2000,51,145,3,5,260,260,30480745
2000,51,147,3,5,59,67,6855360
2000,51,149,3,5,181,181,20466507
2000,51,153,3,5,3892,4758,445644123
2000,51,155,3,5,145,145,13979751
2000,51,157,3,5,44,44,4690715
2000,51,159,3,5,36,38,4440999
2000,51,161,3,5,485,580,29166874
2000,51,163,3,5,215,219,18244660
2000,51,165,3,5,421,438,54384326
2000,51,167,3,5,58,58,4436690
2000,51,169,3,5,67,67,4564259
2000,51,171,3,5,245,270,23301543
2000,51,173,3,5,66,71,7265361
2000,51,175,3,5,67,68,6310796
2000,51,177,3,5,1460,1460,208574358
2000,51,179,3,5,1140,1694,188937157
2000,51,181,3,5,53,53,3048200
2000,51,183,3,5,13,13,1099500
2000,51,185,3,5,83,94,8840905
2000,51,187,3,5,199,201,22512200
2000,51,191,3,5,288,294,19676605
2000,51,193,3,5,58,58,6389287
2000,51,195,3,5,49,49,3818396
2000,51,197,3,5,104,108,10054172
2000,51,199,3,5,657,783,77142646
2000,51,510,3,5,410,1100,109267229
2000,51,515,3,5,13,15,1417000
2000,51,520,3,5,34,37,2821425
2000,51,530,3,5,20,20,1295100
2000,51,540,3,5,50,64,5330637
2000,51,550,3,5,1081,1081,125056606
2000,51,560,3,5,1,1,65000
2000,51,570,3,5,41,41,4844087
2000,51,580,3,5,3,3,150000
2000,51,590,3,5,39,89,6473325
2000,51,595,3,5,16,58,2139972
2000,51,600,3,5,166,166,17915138
2000,51,610,3,5,1,1,187276
2000,51,620,3,5,6,6,808000
2000,51,630,3,5,41,41,4519545
2000,51,640,3,5,14,15,1321500
2000,51,650,3,5,324,324,21040553
2000,51,660,3,5,152,193,13343401
2000,51,670,3,5,66,66,4930803
2000,51,678,3,5,16,17,1561500
2000,51,680,3,5,175,364,35314180
2000,51,683,3,5,54,54,3529466
2000,51,685,3,5,207,207,22770000
2000,51,690,3,5,14,56,1862529
2000,51,700,3,5,407,407,25034841
2000,51,710,3,5,189,287,26356447
2000,51,720,3,5,3,3,192750
2000,51,730,3,5,11,11,510000
2000,51,735,3,5,20,20,3054000
2000,51,740,3,5,213,213,15659635
2000,51,750,3,5,15,15,2494400
2000,51,760,3,5,204,270,21230405
2000,51,770,3,5,181,310,21001965
2000,51,775,3,5,71,73,8859348
2000,51,790,3,5,60,65,3816600
2000,51,800,3,5,679,773,83012564
2000,51,810,3,5,1337,1464,181593518
2000,51,820,3,5,67,100,7963833
2000,51,830,3,5,99,182,21533147
2000,51,840,3,5,104,116,11914420
2000,54,1,3,5,9,9,663700
2000,54,3,3,5,763,777,85127515
2000,54,5,3,5,17,17,1608925
2000,54,7,3,5,0,0,0
2000,54,9,3,5,13,13,1652301
2000,54,11,3,5,50,50,6161845
2000,54,15,3,5,25,25,1314285
2000,54,19,3,5,89,89,5477000
2000,54,21,3,5,0,0,0
2000,54,23,3,5,25,53,2463119
2000,54,25,3,5,98,105,8261928
2000,54,27,3,5,111,111,12527369
2000,54,29,3,5,21,21,2810000
2000,54,31,3,5,102,102,6076178
2000,54,33,3,5,126,166,14337756
2000,54,35,3,5,47,47,3791264
2000,54,37,3,5,443,483,52419038
2000,54,39,3,5,88,96,15007980
2000,54,41,3,5,0,0,0
2000,54,43,3,5,29,29,1521210
2000,54,45,3,5,3,7,99000
2000,54,47,3,5,10,10,386075
2000,54,49,3,5,21,21,1410369
2000,54,51,3,5,6,6,420150
2000,54,53,3,5,10,10,673012
2000,54,55,3,5,29,33,2498591
2000,54,57,3,5,296,328,39005432
2000,54,59,3,5,8,8,417500
2000,54,61,3,5,22,79,3360578
2000,54,63,3,5,1,1,27000
2000,54,65,3,5,155,155,12465218
2000,54,67,3,5,7,7,650000
2000,54,69,3,5,18,18,2756571
2000,54,71,3,5,49,49,2992100
2000,54,73,3,5,4,4,180000
2000,54,75,3,5,0,0,0
2000,54,77,3,5,5,5,324500
2000,54,79,3,5,240,271,27102870
2000,54,81,3,5,85,89,10392632
2000,54,83,3,5,17,29,1566036
2000,54,85,3,5,4,4,203000
2000,54,87,3,5,0,0,0
2000,54,89,3,5,24,24,2053000
2000,54,91,3,5,2,2,91000
2000,54,93,3,5,9,9,583000
2000,54,95,3,5,1,1,40000
2000,54,97,3,5,56,101,6245589
2000,54,99,3,5,50,50,2660000
2000,54,101,3,5,0,0,0
2000,54,103,3,5,10,10,667640
2000,54,105,3,5,0,0,0
2000,54,107,3,5,179,237,18871880
2000,54,109,3,5,2,2,195000
2000,55,1,2,3,238,244,26161744
2000,55,3,2,3,42,49,4015137
2000,55,5,2,3,287,337,30193487
2000,55,7,2,3,145,146,12259147
2000,55,9,2,3,1244,1559,197641059
2000,55,11,2,3,75,81,7738777
2000,55,13,2,3,225,225,22565099
2000,55,15,2,3,348,388,50582164
2000,55,17,2,3,413,442,48468536
2000,55,19,2,3,116,134,12909863
2000,55,21,2,3,328,381,44683622
2000,55,23,2,3,54,57,5014150
2000,55,25,2,3,2298,3986,465508880
2000,55,27,2,3,332,384,48628035
2000,55,29,2,3,370,458,45235883
2000,55,31,2,3,233,251,21337041
2000,55,33,2,3,252,305,27771168
2000,55,35,2,3,503,731,80940295
2000,55,37,2,3,0,0,0
2000,55,39,2,3,366,415,56665316
2000,55,41,2,3,96,96,7341395
2000,55,43,2,3,151,159,16571409
2000,55,45,2,3,191,211,26578697
2000,55,47,2,3,74,82,13433477
2000,55,49,2,3,141,198,18211164
2000,55,51,2,3,73,73,7908463
2000,55,53,2,3,86,89,8177255
2000,55,55,2,3,430,577,61844705
2000,55,57,2,3,147,187,16359958
2000,55,59,2,3,660,1014,105535662
2000,55,61,2,3,120,131,17003550
2000,55,63,2,3,452,571,65041941
2000,55,65,2,3,61,61,5835800
2000,55,67,2,3,153,153,12590000
2000,55,69,2,3,215,219,22853165
2000,55,71,2,3,386,468,52353779
2000,55,73,2,3,681,803,88640787
2000,55,75,2,3,233,271,21991108
2000,55,77,2,3,119,128,12640329
2000,55,78,2,3,28,28,3241000
2000,55,79,2,3,809,1750,160776141
2000,55,81,2,3,191,235,21501771
2000,55,83,2,3,449,461,44092250
2000,55,85,2,3,382,411,44389653
2000,55,87,2,3,1025,1488,168996881
2000,55,89,2,3,405,502,95125921
2000,55,91,2,3,44,46,5014232
2000,55,93,2,3,294,309,38228651
2000,55,95,2,3,401,431,44490755
2000,55,97,2,3,339,468,48226680
2000,55,99,2,3,173,173,16044597
2000,55,101,2,3,595,867,104598014
2000,55,103,2,3,87,132,11129119
2000,55,105,2,3,601,848,78064893
2000,55,107,2,3,115,116,11684709
2000,55,109,2,3,814,1099,124277446
2000,55,111,2,3,432,575,58829095
2000,55,113,2,3,266,274,24537369
2000,55,115,2,3,207,216,21580795
2000,55,117,2,3,431,675,78949975
2000,55,119,2,3,72,73,6655213
2000,55,121,2,3,147,153,15428644
2000,55,123,2,3,96,110,9910658
2000,55,125,2,3,322,360,31867799
2000,55,127,2,3,731,971,123564666
2000,55,129,2,3,238,241,18565543
2000,55,131,2,3,709,931,122470052
2000,55,133,2,3,1979,2448,419525248
2000,55,135,2,3,219,272,29285616
2000,55,137,2,3,229,262,23626521
2000,55,139,2,3,610,811,85860778
2000,55,141,2,3,275,392,41071629
2001,10,1,3,5,958,1018,97527524
2001,10,3,3,5,1690,1866,156764113
2001,10,5,3,5,1830,1930,249726285
2001,11,1,3,5,164,896,60367458
2001,12,1,3,5,1175,2335,182226976
2001,12,3,3,5,112,112,12428450
2001,12,5,3,5,908,1071,137330881
2001,12,7,3,5,75,75,5106020
2001,12,9,3,5,4440,5044,671684797
2001,12,11,3,5,8476,10761,1381461200
2001,12,13,3,5,37,37,2590650
2001,12,15,3,5,1643,2126,243688360
2001,12,17,3,5,1212,1245,78688423
2001,12,19,3,5,1855,2611,228581621
2001,12,21,3,5,4427,8158,1093849788
2001,12,23,3,5,266,266,15381515
2001,12,27,3,5,69,139,12864743
2001,12,29,3,5,62,62,7309012
2001,12,31,3,5,5059,6767,693237497
2001,12,33,3,5,1460,1475,138091785
2001,12,35,3,5,1614,1677,183068233
2001,12,37,3,5,162,164,30411770
2001,12,39,3,5,106,106,14752834
2001,12,41,3,5,66,66,6635570
2001,12,43,3,5,34,34,3248822
2001,12,45,3,5,141,141,21262894
2001,12,47,3,5,27,27,1748340
2001,12,49,3,5,63,63,5634650
2001,12,51,3,5,55,55,5881077
2001,12,53,3,5,1371,1547,168814672
2001,12,55,3,5,538,562,51477011
2001,12,57,3,5,8833,10971,968749286
2001,12,59,3,5,51,51,4442000
2001,12,61,3,5,1271,1844,313751228
2001,12,63,3,5,141,141,9862026
2001,12,65,3,5,59,65,7585792
2001,12,67,3,5,21,21,2200104
2001,12,69,3,5,3567,3719,442395722
2001,12,71,3,5,7182,10959,1464768414
2001,12,73,3,5,1358,2003,209301549
2001,12,75,3,5,160,193,21942719
2001,12,77,3,5,20,20,2289160
2001,12,79,3,5,75,75,6022157
2001,12,81,3,5,3390,4664,554709831
2001,12,83,3,5,3123,3171,342497694
2001,12,85,3,5,972,1306,260565683
2001,12,86,3,5,7387,13996,1306780544
2001,12,87,3,5,231,232,40921924
2001,12,89,3,5,716,789,129321289
2001,12,91,3,5,1115,1439,152438304
2001,12,93,3,5,120,122,10879044
2001,12,95,3,5,7585,10738,1046780937
2001,12,97,3,5,3614,4767,568862085
2001,12,99,3,5,7722,10775,1440204486
2001,12,101,3,5,4159,4891,491772398
2001,12,103,3,5,2233,4405,594242253
2001,12,105,3,5,3902,4521,327083986
2001,12,107,3,5,191,312,21161790
2001,12,109,3,5,2170,2471,509255258
2001,12,111,3,5,2201,2770,271359820
2001,12,113,3,5,1483,1707,180590075
2001,12,115,3,5,3899,4984,795381533
2001,12,117,3,5,2346,4095,578085268
2001,12,119,3,5,1675,1678,175518382
2001,12,121,3,5,143,143,12826154
2001,12,123,3,5,73,82,6462100
2001,12,125,3,5,29,29,2308230
2001,12,127,3,5,3315,4516,522728488
2001,12,129,3,5,386,386,24192150
2001,12,131,3,5,933,1165,241751236
2001,12,133,3,5,93,93,6087968
2001,13,1,3,5,5,5,420000
2001,13,5,3,5,4,4,315900
2001,13,9,3,5,151,202,15329155
2001,13,11,3,5,115,115,11193919
2001,13,13,3,5,949,950,70411362
2001,13,15,3,5,1058,1418,143380042
2001,13,17,3,5,30,33,1900600
2001,13,19,3,5,21,22,1338500
2001,13,21,3,5,413,531,52817783
2001,13,23,3,5,30,30,3430960
2001,13,25,3,5,4,4,390000
2001,13,27,3,5,15,15,1624140
2001,13,29,3,5,366,366,50209556
2001,13,31,3,5,353,630,48908610
2001,13,33,3,5,48,50,5603705
2001,13,35,3,5,320,320,28721960
2001,13,37,3,5,1,1,75934
2001,13,39,3,5,538,568,42561714
2001,13,43,3,5,2,2,205000
2001,13,45,3,5,1775,2343,165537916
2001,13,47,3,5,454,535,55123041
2001,13,49,3,5,18,18,1231570
2001,13,51,3,5,1042,1643,170674830
2001,13,53,3,5,4,4,500000
2001,13,55,3,5,9,9,840008
2001,13,57,3,5,2817,3611,390278538
2001,13,59,3,5,609,972,72127934
2001,13,61,3,5,0,0,0
2001,13,63,3,5,2583,3170,331219709
2001,13,65,3,5,21,21,1410000
2001,13,67,3,5,4565,5657,713501856
2001,13,69,3,5,145,150,15016150
2001,13,71,3,5,8,8,750756
2001,13,73,3,5,1059,1059,140231363
2001,13,75,3,5,64,64,4312300
2001,13,77,3,5,1701,2164,211022606
2001,13,79,3,5,145,145,6525000
2001,13,81,3,5,63,81,6583729
2001,13,83,3,5,7,9,665000
2001,13,85,3,5,380,380,58366539
2001,13,87,3,5,79,79,7120000
2001,13,89,3,5,4868,7575,1012243968
2001,13,91,3,5,37,37,2532535
2001,13,93,3,5,2,2,60000
2001,13,95,3,5,197,203,23789952
2001,13,97,3,5,1112,1342,79302230
2001,13,99,3,5,5,5,339000
2001,13,103,3,5,491,513,55960470
2001,13,105,3,5,7,18,620416
2001,13,107,3,5,3,24,1400000
2001,13,109,3,5,42,42,5180636
2001,13,111,3,5,835,835,91020010
2001,13,113,3,5,927,1001,175152928
2001,13,115,3,5,410,451,56356751
2001,13,117,3,5,2539,2539,298951610
2001,13,119,3,5,25,25,2172717
2001,13,121,3,5,4162,10855,968523608
2001,13,123,3,5,585,592,56590000
2001,13,125,3,5,0,0,0
2001,13,127,3,5,645,651,90473258
2001,13,129,3,5,404,578,43295678
2001,13,131,3,5,46,46,4837252
2001,13,133,3,5,162,162,48558301
2001,13,135,3,5,9743,11274,1038323654
2001,13,137,3,5,370,407,39679991
2001,13,139,3,5,1627,1699,199935223
2001,13,141,3,5,52,52,6104467
2001,13,143,3,5,130,130,14815798
2001,13,145,3,5,300,300,57270857
2001,13,147,3,5,11,11,1321099
2001,13,149,3,5,68,69,7725695
2001,13,151,3,5,3532,3781,345394831
2001,13,153,3,5,1585,2050,134193380
2001,13,155,3,5,0,0,0
2001,13,157,3,5,767,772,100478522
2001,13,159,3,5,177,179,16167505
2001,13,161,3,5,1,1,43000
2001,13,163,3,5,31,31,3352273
2001,13,165,3,5,0,0,0
2001,13,167,3,5,1,1,60000
2001,13,169,3,5,234,249,29528000
2001,13,171,3,5,98,141,9413287
2001,13,173,3,5,18,18,1198000
2001,13,175,3,5,39,39,2885349
2001,13,177,3,5,295,297,33796184
2001,13,179,3,5,210,333,26322406
2001,13,181,3,5,40,40,4724227
2001,13,185,3,5,488,508,50506240
2001,13,187,3,5,315,320,42765465
2001,13,189,3,5,54,54,6259930
2001,13,191,3,5,93,93,10772818
2001,13,193,3,5,21,21,2007716
2001,13,195,3,5,155,155,22715000
2001,13,199,3,5,179,180,18667559
2001,13,201,3,5,2,2,163000
2001,13,205,3,5,57,57,4961029
2001,13,207,3,5,143,143,18277562
2001,13,209,3,5,46,46,3989700
2001,13,211,3,5,116,116,15713547
2001,13,213,3,5,216,222,24202884
2001,13,215,3,5,553,1181,83855242
2001,13,217,3,5,1639,1736,179089880
2001,13,219,3,5,279,300,58585636
2001,13,223,3,5,2482,2622,193482215
2001,13,225,3,5,135,135,13281147
2001,13,227,3,5,459,459,61962496
2001,13,229,3,5,53,56,5953480
2001,13,231,3,5,218,218,21841522
2001,13,233,3,5,247,259,20962680
2001,13,235,3,5,32,32,3639800
2001,13,237,3,5,162,162,23875489
2001,13,239,3,5,0,0,0
2001,13,241,3,5,297,308,20179075
2001,13,243,3,5,0,0,0
2001,13,245,3,5,569,744,70307215
2001,13,247,3,5,581,807,79224813
2001,13,249,3,5,4,4,391160
2001,13,251,3,5,1,1,90000
2001,13,253,3,5,3,10,426000
2001,13,255,3,5,541,541,43023026
2001,13,257,3,5,97,98,10937510
2001,13,259,3,5,0,0,0
2001,13,261,3,5,84,100,9127704
2001,13,263,3,5,22,22,2750000
2001,13,267,3,5,11,11,999000
2001,13,269,3,5,17,17,978316
2001,13,271,3,5,1,1,162750
2001,13,273,3,5,49,51,2019421
2001,13,275,3,5,137,151,19374562
2001,13,277,3,5,137,138,12383840
2001,13,279,3,5,21,24,2051200
2001,13,281,3,5,234,234,27109435
2001,13,283,3,5,0,0,0
2001,13,285,3,5,328,375,34303350
2001,13,287,3,5,3,5,425000
2001,13,289,3,5,18,18,1620000
2001,13,291,3,5,421,421,48516845
2001,13,293,3,5,104,110,8042478
2001,13,295,3,5,336,384,33360315
2001,13,297,3,5,1206,1423,131831692
2001,13,299,3,5,93,101,8364400
2001,13,301,3,5,0,0,0
2001,13,303,3,5,15,16,1981395
2001,13,305,3,5,14,14,1113450
2001,13,309,3,5,0,0,0
2001,13,311,3,5,358,363,40976244
2001,13,313,3,5,405,663,35320799
2001,13,315,3,5,0,0,0
2001,13,317,3,5,24,24,2114664
2001,13,321,3,5,64,67,5620213
2001,17,1,2,3,93,172,17045325
2001,17,3,2,3,2,2,60000
2001,17,5,2,3,60,60,5800500
2001,17,7,2,3,476,488,64609355
2001,17,9,2,3,4,4,244500
2001,17,11,2,3,57,57,7673000
2001,17,13,2,3,25,29,2950220
2001,17,15,2,3,77,77,11022103
2001,17,17,2,3,12,12,1065000
2001,17,19,2,3,598,873,97984468
2001,17,21,2,3,85,96,8281046
2001,17,23,2,3,8,9,523500
2001,17,25,2,3,9,9,763700
2001,17,27,2,3,95,97,12453316
2001,17,29,2,3,59,115,6163521
2001,17,31,2,3,6057,13093,1560003703
2001,17,33,2,3,6,6,640000
2001,17,35,2,3,10,11,1067000
2001,17,37,2,3,462,700,71409211
2001,17,39,2,3,47,57,5679269
2001,17,41,2,3,34,35,4254438
2001,17,43,2,3,2832,4333,751944682
2001,17,45,2,3,17,21,1487328
2001,17,49,2,3,42,49,6616919
2001,17,51,2,3,7,8,682500
2001,17,53,2,3,29,39,2996074
2001,17,55,2,3,39,40,3788179
2001,17,57,2,3,71,71,6990680
2001,17,59,2,3,0,0,0
2001,17,61,2,3,5,7,555636
2001,17,63,2,3,220,279,36571230
2001,17,67,2,3,56,84,5737980
2001,17,69,2,3,0,0,0
2001,17,71,2,3,26,26,2077000
2001,17,73,2,3,85,137,13388384
2001,17,75,2,3,72,77,7458300
2001,17,77,2,3,44,106,4479282
2001,17,79,2,3,1,1,150000
2001,17,81,2,3,58,65,4486616
2001,17,83,2,3,105,111,12123238
2001,17,85,2,3,137,137,22598559
2001,17,89,2,3,4873,5792,894218703
2001,17,91,2,3,423,453,60230782
2001,17,93,2,3,780,989,134154700
2001,17,95,2,3,86,226,18490806
2001,17,97,2,3,3453,4203,673232173
2001,17,99,2,3,305,352,33419134
2001,17,101,2,3,1,1,80000
2001,17,103,2,3,90,120,11678628
2001,17,105,2,3,69,69,9108109
2001,17,107,2,3,36,38,3672040
2001,17,109,2,3,22,104,4835000
2001,17,111,2,3,3687,3801,558346130
2001,17,113,2,3,1052,1550,125350734
2001,17,115,2,3,217,225,30852148
2001,17,117,2,3,45,46,4616000
2001,17,119,2,3,1033,1268,153668735
2001,17,121,2,3,34,44,2650400
2001,17,123,2,3,31,45,2640909
2001,17,125,2,3,29,30,2138460
2001,17,127,2,3,5,5,412488
2001,17,129,2,3,79,79,8897800
2001,17,131,2,3,25,25,2114800
2001,17,133,2,3,260,267,39549089
2001,17,135,2,3,31,35,3587464
2001,17,137,2,3,21,22,2472657
2001,17,139,2,3,55,55,5961240
2001,17,141,2,3,236,237,30041214
2001,17,143,2,3,477,485,66609369
2001,17,147,2,3,74,76,10998633
2001,17,149,2,3,30,30,2843444
2001,17,151,2,3,0,0,0
2001,17,153,2,3,3,3,140000
2001,17,155,2,3,41,42,4366835
2001,17,157,2,3,56,59,6329173
2001,17,159,2,3,40,61,5839313
2001,17,161,2,3,226,232,24835464
2001,17,163,2,3,1094,1182,148512794
2001,17,165,2,3,0,0,0
2001,17,167,2,3,780,840,98424573
2001,17,171,2,3,0,0,0
2001,17,173,2,3,48,48,5271387
2001,17,175,2,3,10,10,881885
2001,17,177,2,3,91,134,13392782
2001,17,179,2,3,392,429,62249928
2001,17,181,2,3,48,48,4999920
2001,17,183,2,3,59,60,6967184
2001,17,185,2,3,12,12,1225765
2001,17,187,2,3,24,24,2776469
2001,17,189,2,3,58,58,6437080
2001,17,191,2,3,4,4,395000
2001,17,193,2,3,1,1,111879
2001,17,195,2,3,120,139,11759297
2001,17,197,2,3,7100,7396,942633061
2001,17,199,2,3,158,159,15184141
2001,17,201,2,3,1016,1433,93801233
2001,17,203,2,3,177,200,24338750
2001,18,1,2,3,95,96,12282149
2001,18,3,2,3,1891,2261,304400232
2001,18,5,2,3,221,223,31357349
2001,18,7,2,3,24,24,2562572
2001,18,9,2,3,25,25,2237250
2001,18,11,2,3,455,491,96526277
2001,18,13,2,3,127,130,7487708
2001,18,15,2,3,91,100,7098505
2001,18,17,2,3,82,82,9131728
2001,18,19,2,3,895,1067,104766696
2001,18,21,2,3,48,48,3515376
2001,18,23,2,3,91,100,11756900
2001,18,25,2,3,4,4,265000
2001,18,27,2,3,17,17,3116761
2001,18,29,2,3,314,339,42708919
2001,18,31,2,3,105,134,16170200
2001,18,33,2,3,198,198,25376006
2001,18,35,2,3,305,336,49665098
2001,18,37,2,3,176,176,28778975
2001,18,39,2,3,901,1054,114125167
2001,18,41,2,3,62,62,5862900
2001,18,43,2,3,348,374,59784864
2001,18,45,2,3,9,9,892223
2001,18,47,2,3,96,96,12357841
2001,18,49,2,3,35,35,3557281
2001,18,51,2,3,35,35,3915751
2001,18,53,2,3,224,234,21568536
2001,18,55,2,3,0,0,0
2001,18,57,2,3,3775,4248,679132444
2001,18,59,2,3,967,1072,143761999
2001,18,61,2,3,186,187,26572978
2001,18,63,2,3,2156,2383,302769676
2001,18,65,2,3,152,226,17667741
2001,18,67,2,3,354,382,49257333
2001,18,69,2,3,150,150,20036261
2001,18,71,2,3,167,180,19126100
2001,18,73,2,3,251,275,23410216
2001,18,75,2,3,69,70,6142469
2001,18,77,2,3,169,183,17521870
2001,18,79,2,3,195,211,20152810
2001,18,81,2,3,1414,1506,220268693
2001,18,83,2,3,71,83,7825272
2001,18,85,2,3,423,475,54641653
2001,18,87,2,3,210,211,16347755
2001,18,89,2,3,1585,2047,268288834
2001,18,91,2,3,422,442,47167824
2001,18,93,2,3,35,36,2247330
2001,18,95,2,3,366,373,43381174
2001,18,97,2,3,5382,6527,808714474
2001,18,99,2,3,203,217,18181148
2001,18,101,2,3,6,6,465000
2001,18,103,2,3,102,102,12165841
2001,18,105,2,3,553,879,92989757
2001,18,107,2,3,142,234,20060980
2001,18,109,2,3,513,524,64176219
2001,18,111,2,3,82,82,7630026
2001,18,113,2,3,246,258,30874431
2001,18,115,2,3,31,31,3617000
2001,18,117,2,3,0,0,0
2001,18,119,2,3,2,2,90000
2001,18,121,2,3,48,48,4123000
2001,18,123,2,3,41,41,4247358
2001,18,125,2,3,56,59,4721991
2001,18,127,2,3,915,1328,160247306
2001,18,129,2,3,94,95,13330649
2001,18,131,2,3,57,80,8139119
2001,18,133,2,3,151,151,16603535
2001,18,135,2,3,61,65,6296536
